Accession,PC1
P30837,0.001233190584365826
A6NKN8,0.0012276282378123726
P17301,0.00121662662900061
Q9Y3Y4,0.0012102672261051952
P11940,0.001195298117332149
P83731,0.0011944199615267883
Q6P4E1,0.001194043220193878
Q9NUM4,0.001188792494702873
Q5BKT4,0.0011839950122965609
P25788,0.0011775113960168409
P30260,0.0011709333787033999
Q3MHD2,0.0011409396376043871
Q8N9N2,0.001123144562839956
Q9Y2I7,0.001121741148067217
Q15185,0.0011203509069349063
Q96K31,0.0011179031100547548
O43306,0.001110660463002776
P68036,0.0010823964220291412
P28072,0.0010776526373071774
P24588,0.0010713702475530957
O15061,0.0010699006902784014
Q15777,0.0010694916439721689
Q9Y6X5,0.0010651927408565221
P49821,0.0010522831769750945
Q07960,0.0010514234087375188
Q8WUR7,0.0010432736282392605
Q8NFI3,0.0010390420555144943
O60942,0.001036619505241113
P61129,0.0010329512817512652
P06576,0.0010222152428923095
P04179,0.0010193487689004919
Q9Y697,0.0010188997163571693
P55316,0.0010130558141669248
Q9BVM2,0.0010055529458216366
P25789,9.876631984171173e-4
Q9NWF9,9.7779569433374e-4
P62910,9.645619876529881e-4
Q9UHR6,9.588764093743317e-4
P23743,9.574519356292165e-4
Q9Y463,9.513496413402293e-4
Q9P0U1,9.470690148713395e-4
Q86VN1,9.445146698814581e-4
P26378,8.981126327039048e-4
Q9HD34,8.980019144802967e-4
Q8TB22,8.976680270123158e-4
Q8IYL2,8.823122576397059e-4
O60279,8.696702195818012e-4
O75380,8.639131535748428e-4
Q9UI09,8.531538692059573e-4
P07195,8.369765311567337e-4
P24539,8.365561119190942e-4
P17028,8.264651527413285e-4
Q6UB35,8.220791448815883e-4
P03891,8.211304023233905e-4
Q5VTE6,8.184786489061906e-4
Q9UFG5,8.170320890633731e-4
P51648,8.153182687607805e-4
Q9UKU7,8.086791108173535e-4
P51151,8.074079536002781e-4
Q9HD20,7.819940881692571e-4
Q9P2G9,7.639128964175409e-4
O75127,7.629610663841462e-4
Q9Y265,7.625104389663627e-4
Q9UBN1,7.466519272640102e-4
O15116,7.444731124153237e-4
Q5VSG8,7.423194680995012e-4
Q9UHJ6,7.327904825446917e-4
Q9H1A4,7.193340855276255e-4
O75864,7.15629765318863e-4
Q9BPX6,7.134444799180261e-4
Q9BWC9,7.131351726888931e-4
P00403,7.128215066689943e-4
P00352,7.09255916414104e-4
Q9H910,7.07178281007302e-4
P08574,6.970936167609226e-4
Q96S86,6.954976264217975e-4
P25705,6.810399076121054e-4
P32121,6.784882159610126e-4
Q92997,6.725035717313694e-4
Q96FQ6,6.625327996522074e-4
Q8N4H5,6.42956341596518e-4
Q3LXA3,6.382867390391641e-4
P12277,6.270507835966762e-4
Q96BJ3,6.185511782811319e-4
P10909,6.111192379564614e-4
P02787,6.100329258097605e-4
Q13363,6.017394342070277e-4
O75182,6.008216732834371e-4
Q8TBM8,5.946671533581542e-4
Q16718,5.846140600011277e-4
Q9NQZ6,5.719476398654722e-4
Q86UU0,5.657612172271472e-4
Q6Y1H2,5.63350217257975e-4
Q14139,5.631896552135611e-4
Q9P015,5.630143497574572e-4
Q6AI39,5.570754691404816e-4
O75489,5.419272451946824e-4
Q9BU89,5.348612901023846e-4
Q96BW9,5.332595652997042e-4
Q6PIJ6,5.071264248217524e-4
Q96ND0,5.060370290727164e-4
Q6ZUT9,5.046343639923554e-4
Q9UM73,4.960997172939342e-4
P07101,4.93637129729802e-4
O95168,4.839728056098865e-4
A6NKD9,4.7674558411031284e-4
Q9UHP3,4.76420173133915e-4
O00512,4.6952255974032e-4
O75167,4.692726251995316e-4
Q96JG8,4.628169726619421e-4
P22676,4.6099817915662373e-4
O94903,4.460400584547265e-4
Q9NUU7,4.226043172801304e-4
Q13409,4.11706298292119e-4
Q13438,3.8978947567623194e-4
Q5HYK9,3.7530509701796987e-4
Q58A45,3.736123664361587e-4
Q92805,3.7100423839370666e-4
Q9BUR5,3.6849656206759326e-4
Q9UK99,3.652828646700158e-4
Q9Y547,3.580082032570176e-4
Q9HCL2,3.4983171874623055e-4
P26640,3.4705375100510885e-4
Q9UMX3,3.0970275578706864e-4
P46020,3.0571356246974536e-4
Q5W111,3.052730861191368e-4
P09110,2.882222776432608e-4
Q9BY43,2.8491357271241463e-4
O75907,2.809844004344331e-4
Q9NXF1,2.766078828917901e-4
Q9UBL0,2.6662571563352915e-4
Q01959,2.633331114342623e-4
Q9H165,2.572156553803597e-4
P18124,2.5560173005741e-4
P45984,2.4754525692409474e-4
Q9NPB8,2.3239076485066204e-4
Q9BSH5,2.1995126001832772e-4
O15439,2.1231454657510772e-4
O43148,1.972693204667796e-4
Q3YEC7,1.8254867405837478e-4
O95299,1.819721634122694e-4
Q9Y5J7,1.652378773688689e-4
P18077,1.63328328424596e-4
P11413,1.594539809473921e-4
P10606,1.590964585616406e-4
Q86TU7,1.3606454796584442e-4
O14770,1.3536951806513667e-4
Q5VYS8,1.2095904032449702e-4
Q86U70,1.1993573113148116e-4
Q9Y6P5,1.0359579216586027e-4
Q9UKI2,9.518350164190366e-5
Q5ZPR3,7.602060948733599e-5
Q96PV7,5.7436157256730767e-5
P14406,5.7418976879869434e-5
Q9Y4C0,5.611064038726859e-5
Q92903,5.540304251087501e-5
O14578,4.229959377588692e-5
P52824,4.21036956839407e-5
Q9BU02,2.907400421783783e-5
Q9NTG7,2.674587801728473e-5
Q8TF74,2.515303080255093e-5
Q92882,2.2409947266112157e-5
Q9Y6U3,1.7509050757292613e-5
Q8NE86,1.6124223894914934e-5
Q96DZ1,9.572781827575473e-6
Q96RL7,-2.6513810169426095e-6
P02794,-8.081507790989652e-6
Q6WCQ1,-1.3175569104499054e-5
Q96L58,-3.6404435596414623e-05
Q13424,-5.543029406099633e-5
P43155,-5.715011268189947e-5
Q9P219,-6.128150400158003e-5
A8MW92,-7.040981564573797e-5
P28715,-8.932316453918229e-5
Q12851,-9.830670862773211e-5
Q9Y6I9,-1.1653580405550879e-4
Q9Y250,-1.240652790883137e-4
O94812,-1.306917988590054e-4
Q7Z739,-1.377962434816405e-4
P62917,-1.517705030759943e-4
Q9BTL3,-1.690947166484786e-4
P0CG35,-1.8351097102895525e-4
O15254,-2.017849114977313e-4
Q7L576,-2.1208054039720625e-4
Q9Y6T7,-2.1268717606386708e-4
O94933,-2.1891897216093446e-4
Q04323,-2.1919972546259858e-4
Q6ZN04,-2.2425717506527212e-4
Q7Z6J6,-2.2837778911231668e-4
Q15170,-2.2943695715978344e-4
Q9H3H9,-2.3143983221331663e-4
P36578,-2.3265341625556662e-4
Q9BZX2,-2.4887836074650413e-4
Q9P2F8,-2.5428638431067215e-4
P40429,-2.592900536950818e-4
Q7Z5Q1,-2.626172162784091e-4
P10827,-2.678537777344554e-4
Q12857,-2.8618376853413257e-4
A6NKF1,-2.9276862567494794e-4
O95861,-2.95858674048643e-4
O94779,-3.2586259598417185e-4
Q7L4E1,-3.329462928962607e-4
P05198,-3.4111239791033204e-4
Q9NZL4,-3.4433301208454083e-4
P49796,-3.780351550772545e-4
O94766,-3.803787261622904e-4
O43236,-3.8240196708813986e-4
P33121,-3.878310467203746e-4
Q9Y3B8,-3.935831996124534e-4
Q9NRG1,-3.9423015767628194e-4
Q9H061,-3.9895165467371946e-4
P34931,-4.0194542885206694e-4
P07384,-4.107478244277524e-4
O14908,-4.227823408299216e-4
P01303,-4.2963349955296975e-4
Q9GZT8,-4.4715207460239965e-4
Q8WWM7,-4.475446921653507e-4
P59923,-4.506445147433629e-4
P46779,-4.5991381975158855e-4
Q96ED9,-4.6081512923496724e-4
Q9Y6M9,-4.625966934477452e-4
Q9Y230,-4.666712347662758e-4
Q9NY47,-4.790896424309594e-4
Q8IZU2,-4.8694133349133975e-4
Q6Y288,-5.010103791813332e-4
O60783,-5.02433958604925e-4
P23526,-5.12129929130582e-4
O15488,-5.141924939830953e-4
P60900,-5.294691532747677e-4
C9JTQ0,-5.44503195255573e-4
Q9NQZ5,-5.704481342672541e-4
Q9H497,-5.725345283962e-4
Q9P0M6,-5.821212363238443e-4
Q86Y13,-5.8912041407548e-4
P23368,-5.898095418922317e-4
Q6P996,-5.906849450371291e-4
Q99436,-6.162801727661343e-4
Q13619,-6.194467180763633e-4
P14854,-6.283071246622486e-4
Q9H467,-6.330068826149413e-4
O43189,-6.361533668929989e-4
O94966,-6.41358923775339e-4
Q9H6W3,-6.466200376158176e-4
P06733,-6.487422201276736e-4
Q96K76,-6.491635857792114e-4
Q9UII2,-6.50167130481205e-4
P15259,-6.567716332325128e-4
Q14596,-6.69602499621376e-4
Q15056,-6.989010873565495e-4
Q8N573,-7.286548971143841e-4
Q9H1B7,-7.305829215325806e-4
Q9H903,-7.320367939294015e-4
Q8TBC5,-7.345399610943942e-4
Q9HB71,-7.503735398858359e-4
Q9UJX5,-7.551831193670881e-4
Q9P265,-7.64115447550284e-4
P19525,-7.643236889603698e-4
Q86YV5,-7.707471930335172e-4
P49795,-7.859025708502548e-4
P03915,-7.887182219218603e-4
P28070,-8.009552396808037e-4
Q99576,-8.088833080451771e-4
Q5TEU4,-8.287321028749783e-4
Q9P2E3,-8.322748363596382e-4
O15021,-8.388370086210956e-4
Q8N9N8,-8.503423851797168e-4
Q9ULS5,-8.509440700527088e-4
Q8WXE9,-8.515101780456899e-4
Q8TB45,-8.569866124984736e-4
Q86V88,-8.649047480381593e-4
Q96JJ3,-8.738793171378955e-4
Q9HCJ0,-8.836918620278262e-4
Q5VTB9,-8.963465064897009e-4
P46776,-9.183945644167965e-4
Q9P0B6,-9.20038956811289e-4
P50914,-9.232394094531436e-4
P83881,-9.235750001141145e-4
Q01064,-9.338021033715657e-4
Q6ZWB6,-9.424501086581025e-4
Q96BY6,-9.528405785488009e-4
Q2PPJ7,-9.732076753554651e-4
Q9NVF9,-9.732559883714569e-4
O15525,-9.80102916823102e-4
Q96K83,-9.806059445749183e-4
P48723,-9.811569339779867e-4
P49454,-0.001022021047811107
Q13610,-0.0010232825821451152
Q969X5,-0.0010378553047512844
Q9UJX2,-0.0010402894853965218
O76083,-0.0010441622354517702
Q13275,-0.0010487557176638359
Q9P2J3,-0.001049665061738944
P51649,-0.0010515349910049903
Q9UBU6,-0.0010555863474979073
P54253,-0.0010590883925320808
Q9NWZ5,-0.0010618780475899984
Q86V21,-0.0010759856153604343
P20674,-0.0010801335357724557
Q7L0Y3,-0.0010914183372356034
P24666,-0.0010919808494185199
Q9HAB8,-0.001108009526575846
Q3T906,-0.001113303006530113
Q16620,-0.001116034867369302
Q08623,-0.0011227636933789917
Q6UXI9,-0.0011276257670006006
Q8IX01,-0.0011318724420615145
P13073,-0.0011328095880629736
O95544,-0.0011792019436123945
Q5T8D3,-0.0011854188466772018
Q6ZVD8,-0.001185870932232111
P48047,-0.0011949871770380455
O00767,-0.0011959544870437913
Q8TF40,-0.0011964128505145193
O43291,-0.0012117934929611741
O43819,-0.0012125444134733956
Q9Y5Y2,-0.0012127888435081585
Q05209,-0.0012181802841193686
Q16890,-0.0012216614528888388
P63146,-0.0012515459620171757
Q9P0P8,-0.0012553447615059722
Q6PJ69,-0.0012749482026235665
Q9H2U1,-0.0012865118766606282
O14529,-0.0012916289717062972
Q9H0K1,-0.0012966317673958473
P20265,-0.0012990435312636476
Q9NU19,-0.0013098943465609707
P68366,-0.001310016172028023
O95622,-0.0013176483272939797
Q8IYQ7,-0.0013192814228907067
Q9Y5W8,-0.0013419718206742416
Q8N8S7,-0.001343661387544838
Q9H1A3,-0.0013485650269297682
O14735,-0.0013543300853780462
P54727,-0.001355906626031124
Q9BYC9,-0.0013608532992149727
Q13303,-0.0013825381181269785
Q9P273,-0.001391996719421438
Q9P2C4,-0.0013951390141340204
P58107,-0.0014454692120301207
Q63HM9,-0.0014514857607732092
P61221,-0.0014642076707939756
Q7Z7A4,-0.001465940233750275
Q8TAQ2,-0.0014781816142995787
Q86Y39,-0.0014820475230903042
Q9Y2C4,-0.0014840240455408654
Q9ULH7,-0.0015101038927561245
Q9H8T0,-0.001519598704690387
Q96CN7,-0.0015242944734993869
P46060,-0.0015368374343886354
Q8IZR5,-0.0015486361803956628
Q99470,-0.0015769824729639876
A8MWY0,-0.0015789778740029187
Q6NWY9,-0.001580762382975856
Q6UX07,-0.0015942795926371014
P0CG08,-0.0015974231718882076
Q9NZQ3,-0.0016034134265517919
Q96E11,-0.0016160599702245285
Q9BQ69,-0.0016212015741946199
Q08AN1,-0.0016324920574247754
Q5ST30,-0.0016448845329958533
Q16849,-0.0016623871652197179
Q8IWE5,-0.001673087058112759
O43615,-0.0016812110284444167
P15311,-0.0016814026578853454
Q8ND90,-0.0017194131199676718
P02766,-0.0017405240671886848
P60033,-0.001741765364446469
Q9HAT8,-0.00174222499523838
Q6IEE7,-0.001745694882247762
Q04771,-0.0017461425781618624
P0C2W1,-0.0017462540948504585
Q13232,-0.0017498685818678613
Q8WVQ1,-0.0017675917239682027
P50579,-0.0017799340370424723
Q8N8E2,-0.0017975073793353802
Q7Z3E2,-0.0018041939944888092
P48067,-0.0018096060160828424
O75306,-0.0018139295638928972
O94760,-0.0018199393886071766
O60303,-0.0018258450496394607
Q8WZ42,-0.0018262587518611672
P24593,-0.0018374606286185077
Q9NRG4,-0.0018422920182076766
Q96ER9,-0.0018620345052835793
P25787,-0.0018772167238482204
Q9NZJ7,-0.0018780020518787527
O75052,-0.0018797847817687765
P17096,-0.001880841825288805
Q86Y37,-0.0018831683599545223
P99999,-0.0018872522743770149
P21583,-0.0018873092671985283
Q9H156,-0.001908979098387029
O94988,-0.0019110912542225592
P14927,-0.0019187508701693716
Q96G28,-0.0019217057826015369
O60683,-0.0019354528988955368
O76070,-0.0019456178139927412
Q5T7M9,-0.0019593301878134068
O60941,-0.001960099052513774
Q76B58,-0.001960165098415104
P24530,-0.001962477804664857
O60610,-0.0019654367760985982
Q8N4Q1,-0.001967097631356423
O15327,-0.001973146507400532
Q99700,-0.001989559390960495
P15954,-0.0020051620945952574
P54803,-0.0020179644539858378
Q9H1K1,-0.002021282141474897
Q92753,-0.0020241826930458466
P04271,-0.00203571122055125
O95405,-0.0020630219392820453
Q96FE7,-0.0020652801327396214
P50749,-0.002066710967984205
Q8N2K0,-0.0020708019027992188
P43378,-0.0020715866989983608
O75936,-0.0020796957824422337
Q9NWS8,-0.0020825905543699515
Q9BZI7,-0.002096067368394156
Q16342,-0.0021018051407240483
Q17R98,-0.0021089074755532623
O15305,-0.0021111128353157056
P60174,-0.00211275556953217
Q96N96,-0.002125436463877352
P10746,-0.0021329943935955095
O60939,-0.0021348179007844997
P51784,-0.002138204162370944
O94900,-0.002148572756123208
P02511,-0.002149449002220682
O43920,-0.002151061190777481
Q9Y281,-0.002156546356034272
Q4VCS5,-0.00215820129538205
O43173,-0.0021801729929559425
Q9GZY4,-0.002198550495592106
Q9Y2J4,-0.0022105466131578087
Q96C90,-0.0022188059883890025
O95502,-0.0022200892004274686
Q92530,-0.0022281635336118856
Q8NFX7,-0.002229412749632377
Q5H9F3,-0.002232275815529102
O94929,-0.002242863595271785
Q9GZV4,-0.002244138063498541
Q96AN5,-0.002268027390976134
P48539,-0.002268208248208872
Q96GZ6,-0.0022875700247773625
Q9P2B7,-0.002290163651794922
Q9BSW7,-0.0022935951763391857
Q9BQA1,-0.0022949657709814128
Q9NSK0,-0.0023025848219389265
Q5T1R4,-0.0023040587642030007
P79522,-0.002304345875336391
Q9BRR3,-0.002304771187336002
Q9NRW4,-0.002304832034642768
P08069,-0.0023109402203651784
P28907,-0.0023110311547252333
O43865,-0.002314116702930496
Q96KN4,-0.002321386331412068
Q9H3K6,-0.0023256990605828574
Q13510,-0.0023259345812321583
Q9Y385,-0.0023276211895358204
O14933,-0.002334430526708199
O14656,-0.002337298030516166
Q9NWR8,-0.0023535495842538184
O76054,-0.002363099678632928
Q9Y4F3,-0.0023638250243534355
P27338,-0.002375156421658032
Q6NXT1,-0.002380369293681121
Q6IA86,-0.0023890637410000745
Q9BX70,-0.0023915688163843474
Q06787,-0.0024194191827948738
P54764,-0.0024353738276891917
Q5TC82,-0.0024389090542573924
Q9NY65,-0.002439329597421373
Q96GW9,-0.002440236565517
Q13310,-0.002441087281150414
Q8IYK8,-0.002444622792075
Q5JSZ5,-0.002448747115556856
P26196,-0.002451333552433378
Q9NQB0,-0.002452147278650694
Q13569,-0.0024521816310373486
Q96AX9,-0.002465410583500113
O95822,-0.0024667922469158786
P23763,-0.002473832148917786
Q9NRC1,-0.0024896348023028185
Q6P597,-0.002495388399377803
Q9UMR2,-0.0025038682777160826
Q6ZSJ9,-0.0025068921759048637
Q9P2K5,-0.0025175039746410405
O00194,-0.002518843769866546
Q9NWT6,-0.0025338170081843137
Q96A49,-0.002539050894021677
P07954,-0.002539993951506154
Q9Y2J0,-0.0025428163997192575
Q13136,-0.002548022076014049
P63165,-0.0025619982767719264
Q96PB1,-0.0025684442862244075
P13611,-0.002575783455352092
Q13501,-0.0025788122470353733
O60573,-0.0025913672628757474
Q8N5V2,-0.0026567565500730706
P35790,-0.0026673961399927555
Q9UHG3,-0.0026686614982529455
P05129,-0.0026895609717076216
Q8WYL5,-0.002689923389226547
Q5D0E6,-0.0026933034078353833
Q969E4,-0.0026987470385210835
A1L170,-0.0027003978898667413
Q92782,-0.0027020635318528207
Q6P158,-0.002705616498155926
C9JLW8,-0.002707613250919414
Q9UPX0,-0.0027147644813643726
Q96LD4,-0.002721579665435374
O15067,-0.002722391501853876
Q9BV19,-0.0027245264435273933
Q70Z35,-0.002727374502798123
Q8TF05,-0.0027319030898997755
O43524,-0.0027378958880096057
Q9NZC3,-0.0027423610188210277
Q86TW2,-0.002764576894717516
Q9BRU2,-0.002768043219911203
Q8IZ21,-0.0027896804726426153
Q9NS61,-0.0028108037418228178
Q13015,-0.002813669112949593
Q8NFM7,-0.0028164642228786373
Q9H9S4,-0.0028203018432060773
Q96RS6,-0.002822446380725626
O14734,-0.0028275297049883065
Q9Y276,-0.002839854014514338
Q8N9Z2,-0.0028460627743732776
P47985,-0.002851385276931112
P22695,-0.0028570613072462776
Q9Y266,-0.002864943217731205
P50135,-0.0028654375070875926
Q96AY4,-0.002874245169058476
Q9H5Z1,-0.0028842709835699937
O75438,-0.0028856809283267864
Q02790,-0.002893819400912631
Q06455,-0.002894406923075162
Q8IY22,-0.002895955416661673
Q7L266,-0.002905973902951464
Q92667,-0.0029067366135798636
O96007,-0.002912593650891421
Q9UQM7,-0.0029182608018971
P35670,-0.0029403329082667
P43686,-0.0029494616395246706
Q8WXF0,-0.0029538046663742765
Q496J9,-0.0029572792095311344
P31644,-0.00295846878684407
P26367,-0.002959751520341116
Q92624,-0.0029608701883109168
Q9C0B0,-0.00297701502535203
Q8WVX9,-0.002988065802741686
A5D8W1,-0.0029886353508262343
P20618,-0.0030027573059252383
Q9ULB4,-0.003013067116092141
Q9Y4G6,-0.0030140904722758028
Q92686,-0.003018843388280731
P49207,-0.0030193604519907187
P57771,-0.003024938407604788
Q14157,-0.0030294680596928414
P28066,-0.0030345131663558826
P78357,-0.003042529933725254
P50213,-0.003048989849550202
Q9NVH1,-0.0030877331519419265
O00116,-0.0030955870523876917
Q9Y6E0,-0.0031188343443562957
Q6P1Q9,-0.003125045508819557
Q9UKV5,-0.0031271645269478317
Q5VT66,-0.003141711944959434
Q02543,-0.0031424969787184377
O60346,-0.0031495072378392172
Q15126,-0.0031544826026462932
Q15181,-0.0031584426027811453
P55060,-0.0031614531362925283
Q14694,-0.0031628303076905603
Q63HK5,-0.0031912637686312777
Q9BUL8,-0.0031936849412531904
Q06830,-0.0031997986908336735
Q8TD22,-0.003214481134101082
Q9HBU6,-0.003226598229912919
Q9NZ45,-0.0032455280838286716
P17181,-0.0032648935447710413
P12036,-0.003266348044518759
O95486,-0.0032825023959440576
Q02978,-0.003284611129524254
Q8WWM9,-0.0032941799164133076
Q8IXI2,-0.003303862113584142
Q9UKR5,-0.0033212475074269688
Q9NT68,-0.00332158684952799
O60524,-0.003325358462747524
O14949,-0.003338904497460095
Q8IV08,-0.0033594331521592615
O96005,-0.003368226453744804
Q05397,-0.003373735072861123
Q12772,-0.003400312091504076
O60237,-0.0034097365247723424
Q9NRA8,-0.003422622208540542
P98155,-0.0034334931142395095
Q9P035,-0.003453050070314353
Q3ZAQ7,-0.0034571926999772164
P54709,-0.003457976945235368
Q9ULR3,-0.0034688423471298958
Q8N4L2,-0.0034738555232104325
P55157,-0.0034791806503831507
O43837,-0.003501669434047196
P61353,-0.0035021943448597203
Q9P227,-0.003502258852089393
Q07812,-0.0035092618107545734
P56378,-0.0035093699380197877
Q96F10,-0.0035177600793957773
P29475,-0.0035243863883059087
Q9H857,-0.0035258839376982724
Q96PY6,-0.003526046551895301
Q92870,-0.0035348690103682956
P01210,-0.0035366657704702146
Q5VW36,-0.0035412391246677963
Q9NZI2,-0.0035425040988521393
Q9NTK5,-0.003542717459385462
Q6ZUX7,-0.00354287530849485
Q9ULK2,-0.003566817282603717
Q14558,-0.003568768618296021
O43374,-0.003600344616530398
O75964,-0.0036029723512704176
Q8WUG5,-0.0036159467348287366
Q86WC4,-0.00362538259808461
P56937,-0.003642402424051339
Q5VV41,-0.003647892524243163
Q9UFF9,-0.003658450500441072
O14713,-0.003673867499764875
Q8IW35,-0.0036783828302005754
Q9NUQ2,-0.003679818360746658
Q9H5N1,-0.0036807988973044077
Q05469,-0.0036932355721791443
P51553,-0.003698326659306892
Q8TEV9,-0.0037193560365011875
Q12931,-0.0037315696413450566
Q8WUY1,-0.0037316241321677683
Q8NAT1,-0.003748403563345986
Q02108,-0.0037543258979914817
P14550,-0.003759505958419262
P49720,-0.0037750012116349765
Q4LDG9,-0.0037908365873670024
P11229,-0.0037970943859734624
P81877,-0.0038103168030241444
Q6PIL6,-0.0038144536412472317
P34947,-0.003836699629065454
Q8NCN2,-0.0038435872756826224
Q92563,-0.0038508758990556465
Q7Z5G4,-0.003861787832265039
Q9P2M7,-0.0038624599515412195
O60256,-0.003867314354588012
O00231,-0.003878748907133826
Q8NCC3,-0.003880702916202997
P0DPI3,-0.0038882372157428217
Q9UPU3,-0.0038900040803789967
O43157,-0.003908150789185622
Q6ZUJ8,-0.003910002790538971
Q9Y6K8,-0.003926590625080943
Q14168,-0.003928201230839468
P08473,-0.003928809440371063
P29144,-0.003950901866875543
Q7L311,-0.003952528357435169
Q8N5G2,-0.003952537395825549
Q96SI9,-0.003964128124034515
Q14576,-0.003984778401089209
Q9H0W8,-0.003987970855995372
Q6UXP7,-0.003992706416464622
Q9UD71,-0.003998329799267388
Q15147,-0.004009878393332151
Q5VWN6,-0.004016121105529493
P04035,-0.0040313623039499825
Q9Y233,-0.004038112617543452
Q96AC1,-0.00404070581284079
Q8N8N7,-0.004051197577928395
Q8WXX7,-0.004051715433533821
Q8N8Q8,-0.004053818042546774
P17152,-0.004058907091407494
Q9Y5N5,-0.00406032631798245
Q8IWA5,-0.004064019144180595
P23515,-0.004067286906601901
O14744,-0.0040683467311625554
P49447,-0.004080815380166403
Q6PCT2,-0.004083507063507465
Q04446,-0.004084126491958051
Q15334,-0.004104202279592444
Q8NCE2,-0.004105298265380418
Q9HBK9,-0.004112867862887214
Q9P2B4,-0.004113039516021325
P98153,-0.0041168469681903295
P55286,-0.004126189162373568
P56962,-0.004145443681253281
Q8WY22,-0.004152599369398211
Q3B820,-0.004169420569625609
Q7L5Y9,-0.004175696232332699
Q9UGH3,-0.004186513520407269
P31930,-0.004195368686045777
Q9BX40,-0.004208461853531844
P55809,-0.0042131796712642795
Q5H9R7,-0.004243020737316436
Q8NHG7,-0.004247455485266278
Q8TCE6,-0.00424923244278954
P08294,-0.004261754161100879
Q7L775,-0.004266951159250842
Q02297,-0.004285692731904054
Q8TAA5,-0.0042873007327440356
Q4G0X4,-0.004300164450701019
Q6ZNB6,-0.00430304127556753
Q9NVR0,-0.004312327564857626
Q92932,-0.00432068141482606
Q9NQS1,-0.004329786233480554
Q9H0X4,-0.004334572429105819
Q6IS24,-0.004336084385445366
Q5IS35,-0.004354836309204096
Q9UNA1,-0.004358241901862493
Q9BT67,-0.00438947446778911
Q9UK17,-0.004395655098262338
Q9Y2K9,-0.004398112293910592
P30085,-0.0044017064475068085
Q96M94,-0.0044025507731107185
Q9UL42,-0.004405422794137032
Q9BZC1,-0.004411723001623336
Q13131,-0.00442278180516573
Q12767,-0.004428697593552356
Q6UXK5,-0.004432754386110108
P48058,-0.004434608332561978
Q9HAU0,-0.004439166749866811
Q86UD5,-0.004447996241607755
Q96QD9,-0.0044575800865741585
Q9Y328,-0.0044640926388742385
Q16881,-0.004468179815649084
P50440,-0.004468741570686152
Q13630,-0.00447601077796533
O94953,-0.004490969673446054
Q9BWH6,-0.00449230600387278
Q9HBH5,-0.004496097628365338
Q5T8P6,-0.004506218694521538
Q9NVA2,-0.004508693707637943
P22303,-0.004509669854165578
Q9Y6X4,-0.0045181830766495516
P30046,-0.0045192316998868675
P54753,-0.004519773555850506
Q14642,-0.004529918363431908
Q8N653,-0.004530729429526835
P78563,-0.004534069136346873
Q9Y4D2,-0.004545693879160302
O60462,-0.004546592807852405
P42898,-0.0045681183813472545
P62328,-0.004570174432652381
P51956,-0.004572032566874504
Q96Q07,-0.004583776794972604
Q9C026,-0.004587825654232578
Q5JS54,-0.004592197658198115
Q8IVH4,-0.00463071921406284
O75177,-0.004640259227802036
P37268,-0.004640859571824765
Q9Y426,-0.004649324265282282
Q96PQ0,-0.004657779028709612
Q16795,-0.004669896937826323
O43164,-0.004690106992495254
A0A0U1RQS6,-0.004690638450638705
Q9NUL3,-0.004703961851819381
Q16270,-0.0047116801087975415
Q9UMF0,-0.0047195858795059
Q13636,-0.004722595723538113
Q8WTR4,-0.0047470207813080645
Q86VH4,-0.0047565623515394085
O60299,-0.004786625334712659
Q9HCC8,-0.004800035291769249
O96033,-0.004809452906379754
P04080,-0.004809883202977107
Q13322,-0.004810838365701568
Q8NHP8,-0.00484484861723532
P09669,-0.004870539691510488
O95490,-0.004875477346233939
Q8IZS8,-0.004911982978911277
Q8NFJ8,-0.004914984606852345
P30039,-0.004918307798308836
Q9NR31,-0.00492353465152478
O00483,-0.004940664290947703
P49641,-0.0049415742215460304
Q9H6R7,-0.004961809901271515
Q8WZA2,-0.004971077894642211
Q9H6S1,-0.004973512508387511
Q9UGI6,-0.0049849187235434175
Q96PQ7,-0.004991290205581227
Q92567,-0.005001824642351928
Q13685,-0.005002495420713576
Q6ZU35,-0.005008032965596428
Q99653,-0.005011976976876925
P78333,-0.005020787336437316
P28161,-0.00503145880710058
P31749,-0.005039777979267732
O95396,-0.0050407682359107
Q14643,-0.005067034905967994
P98194,-0.0050716317647700815
P04062,-0.005085685972515544
A0A0U1RRE5,-0.005105101062414025
Q15121,-0.005111955092889071
P23352,-0.005122102577665744
Q13972,-0.005127378538849311
P34949,-0.005144959125702979
P47756,-0.00514833163285664
P50458,-0.005150048200600651
Q9UDY8,-0.0051538962226945215
O60486,-0.005165803267236337
Q8ND04,-0.005169210926216806
A4D161,-0.0051803095761430934
P53779,-0.005198911859077031
O75157,-0.005204556059386058
Q96T83,-0.005208630700733605
Q9H9H4,-0.0052087338358004125
O14786,-0.005210367549665985
Q9P2R7,-0.005218141943102454
O95886,-0.00522110392438265
Q14444,-0.005231164618922589
P30990,-0.005232940891026092
Q8NFT8,-0.005237053498237243
Q9HCB6,-0.005242588291546898
Q9C0C2,-0.005245340490509469
Q9BV35,-0.005249710856792413
O75915,-0.00525908518577355
Q96A73,-0.005280562745824102
Q9UGR2,-0.005299367649849619
Q96QK1,-0.005312903983675325
Q9H098,-0.0053194507991387195
P14618,-0.005327382246825031
Q9BX46,-0.005339813807196175
P62760,-0.00534062625062613
O00214,-0.00534268185228844
O75493,-0.005346274896698198
